4,0,56,21,32,167,8,99,111,79,0,19,0,0,0,0,0,4,0,0,0,0,0,76,0,57,3,10,0,0,8,26,65,0,11,44,1,0,1,0,0,0,1,2,5,0
4,0,35,18,17,154,50,69,132,83,0,11,0,0,0,0,0,13,0,0,0,0,0,50,17,31,14,25,0,3,5,11,66,7,0,36,13,0,3,0,0,0,1,0,5,0
4,0,97,93,0,70,43,70,112,72,0,9,7,0,0,0,0,12,2,0,0,3,0,41,26,39,8,0,0,55,50,0,0,0,2,37,32,0,0,0,0,0,0,0,1,0
4,0,27,23,51,143,136,84,127,73,0,5,5,0,0,2,2,30,0,0,0,0,0,21,26,21,16,0,0,0,0,42,88,58,4,27,34,0,1,2,0,0,1,1,0,0
4,0,63,0,77,116,8,45,146,78,0,6,0,0,4,0,0,1,0,0,0,0,5,0,0,6,36,2,0,8,0,24,40,2,12,62,37,0,0,0,0,23,0,0,1,0
4,8,48,0,73,156,21,97,117,80,0,12,0,0,0,0,0,6,0,0,0,0,0,53,3,33,21,0,2,2,0,49,79,0,13,38,54,0,0,0,0,0,6,1,0,0
4,0,61,0,80,147,29,67,129,86,0,31,0,0,0,2,0,12,4,0,0,0,0,39,7,25,27,1,0,0,0,54,74,9,0,36,30,0,0,0,0,0,0,1,0,0
4,0,37,0,80,149,65,86,130,85,0,18,0,0,0,1,0,9,9,0,0,0,0,31,13,14,17,0,0,0,0,59,80,23,8,42,39,0,1,0,0,0,2,1,0,0
4,34,120,0,55,84,11,109,90,74,0,1,0,0,0,0,0,0,0,0,1,0,1,19,7,21,1,14,15,47,0,31,0,0,3,59,30,0,5,0,0,0,0,9,0,0
4,0,65,15,78,123,0,92,95,84,0,0,0,0,0,0,0,14,0,0,30,3,0,10,0,26,1,34,0,0,1,42,23,0,5,25,16,0,0,0,0,22,0,4,0,0
4,34,137,13,49,133,32,92,40,54,0,2,0,0,0,0,0,5,0,0,3,0,2,29,20,25,6,10,18,46,5,28,22,0,4,0,15,0,6,0,0,1,0,6,0,0
4,101,108,0,0,90,0,123,97,81,5,8,0,0,0,0,5,27,5,0,0,0,0,32,0,46,3,16,62,58,0,0,0,0,6,31,14,0,4,0,0,1,0,3,0,0
4,68,130,55,1,93,0,134,90,80,0,8,2,0,0,0,0,6,0,0,0,11,0,77,0,57,0,22,61,82,16,0,0,0,17,34,23,0,0,2,0,0,0,3,0,0
4,89,156,60,0,77,39,137,103,79,1,24,3,0,0,0,2,0,0,0,0,2,0,37,22,49,9,12,69,85,43,0,0,0,25,46,33,0,0,0,0,0,0,2,0,0
4,14,108,62,41,139,28,113,94,127,2,15,7,0,0,0,6,0,5,0,0,0,0,50,8,45,1,0,0,27,27,27,35,0,6,50,32,5,0,0,0,0,0,4,0,28
4,34,154,74,0,74,40,89,110,112,1,17,2,0,0,0,4,3,8,0,0,0,0,43,22,35,9,0,11,88,39,0,0,0,4,49,22,5,1,0,0,0,0,2,0,29
4,60,160,42,4,91,0,106,116,76,6,10,2,0,0,0,0,13,0,1,0,6,2,73,0,46,0,0,24,81,10,0,0,0,7,41,34,5,0,1,0,0,0,4,20,0
4,0,83,11,48,164,26,75,117,78,0,0,0,0,0,2,0,10,0,0,0,0,0,63,1,47,1,20,0,20,4,40,52,3,1,36,2,0,0,0,0,0,1,0,3,0
4,15,72,0,40,173,29,70,107,75,0,4,0,0,0,2,0,10,0,0,0,0,0,64,0,40,3,15,2,20,0,0,0,4,0,38,7,0,0,0,0,0,2,0,1,0
4,0,26,12,6,165,69,68,100,72,0,3,0,0,0,4,0,5,0,0,0,0,0,42,6,39,3,2,0,6,4,1,84,25,0,39,27,0,0,0,0,0,1,0,2,0
