2,82,0,56,90,0,44,83,47,0,3,0,4,0,0,0,7,0,0,0,0,0,0,0,24,0,17,0,2,0,3,0,0,2,1,5,0,39,0,21,50,0,1,29,0,0
2,79,0,67,90,0,63,91,20,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,14,1,7,0,0,0,0,0,0,0,5,0,0,45,0,32,50,0,1,23,0,0
2,74,0,49,90,0,44,101,12,0,0,0,13,0,0,0,3,0,0,0,0,0,0,0,1,3,1,0,0,0,2,0,0,0,7,0,0,65,0,8,55,0,20,25,0,0
2,59,5,92,90,1,30,126,20,0,0,0,26,1,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,3,5,0,0,0,0,0,0,44,0,5,39,0,9,45,9,0
2,54,0,48,90,0,0,64,48,0,0,0,15,1,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,16,0,47,0,7,44,0,0,5,0,0
2,73,0,53,90,0,0,48,90,22,0,0,7,4,0,0,20,5,0,1,0,1,0,0,0,0,0,0,0,0,14,0,0,0,0,25,15,28,0,6,40,0,0,0,0,0
2,75,0,40,90,0,0,96,34,0,0,0,6,0,0,0,12,0,0,0,0,1,0,0,0,0,3,0,0,0,6,0,0,0,6,15,0,28,0,3,69,0,0,16,0,0
2,73,0,70,90,0,0,74,55,0,0,0,4,0,0,0,16,0,0,0,0,10,0,0,0,0,9,0,0,0,5,0,0,0,0,1,0,57,0,12,36,0,0,5,4,0
2,62,0,90,90,0,0,63,68,0,0,0,4,0,0,0,1,0,0,0,0,9,0,0,0,0,33,0,0,0,20,0,0,0,0,0,0,34,0,14,32,0,0,6,4,0
2,47,0,77,90,0,0,86,66,0,0,0,5,0,0,0,6,0,0,0,0,13,0,0,0,2,22,0,0,0,8,0,0,0,0,1,0,27,0,13,39,0,0,20,0,0
2,103,10,52,90,0,54,60,95,0,10,0,18,0,0,3,0,5,0,0,0,0,0,0,0,0,19,0,15,1,0,0,0,0,0,10,0,35,0,1,65,0,24,39,7,0
2,104,6,60,90,0,52,44,107,6,6,0,19,0,0,2,0,6,0,0,0,0,0,0,0,0,26,0,16,0,3,0,0,0,0,15,2,44,0,2,70,0,17,19,3,0
2,97,0,76,90,0,57,57,86,0,9,0,14,0,0,0,1,1,0,0,0,0,0,0,0,0,22,0,13,0,12,0,0,0,0,12,0,39,0,6,66,0,44,30,5,0
2,79,0,46,90,1,36,136,18,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,6,12,0,0,0,5,0,0,0,1,0,0,59,0,8,66,0,18,41,0,0
2,80,0,34,90,4,35,116,42,0,2,0,9,0,0,0,2,0,0,0,0,0,0,1,0,1,14,0,0,0,3,0,0,0,3,0,0,54,0,2,58,0,24,31,0,0
2,78,0,35,90,3,63,131,37,0,0,0,11,0,0,1,1,0,0,0,0,0,0,1,1,30,28,0,0,0,2,0,0,0,2,0,0,62,0,0,71,0,26,43,0,0
2,47,0,87,90,0,50,100,48,0,0,0,19,0,0,0,1,0,0,0,0,0,0,0,18,12,25,0,0,0,1,0,0,0,3,0,0,29,0,24,60,0,3,39,0,0
2,73,0,84,90,0,15,110,31,1,0,0,19,0,0,0,13,0,0,0,0,0,0,0,0,7,12,0,0,0,2,0,0,0,9,3,0,63,0,27,80,0,8,28,0,0
2,71,0,79,90,0,22,102,19,0,0,0,20,0,0,0,9,0,0,0,0,0,0,0,1,4,10,0,0,0,8,0,0,0,12,0,0,63,0,23,77,0,10,30,0,0
2,68,0,103,90,0,47,101,38,0,0,0,15,0,0,0,5,0,0,0,0,1,0,0,9,3,17,0,0,0,12,0,0,4,9,4,0,60,0,21,70,0,4,22,0,0
