1,20,17,5,24,26,19,16,13,13
1,20,17,1,10,35,14,21,11,1
1,9,26,2,9,37,13,22,14,0
1,6,25,8,6,32,10,24,22,8
1,10,23,10,4,25,13,22,29,9
1,11,22,11,6,29,7,22,17,9
1,21,9,0,14,29,12,10,11,14
1,21,13,0,7,20,16,14,25,6
1,12,24,2,1,27,13,6,18,13
1,21,18,3,12,32,17,16,18,11
2,11,0,13,15,0,5,22,0,0
2,11,0,14,15,0,7,16,0,0
2,10,0,14,16,0,8,23,0,0
2,13,0,8,14,7,14,17,2,0
2,14,0,8,14,6,10,13,5,0
2,13,0,9,14,4,9,14,4,0
2,9,0,14,14,0,7,15,5,0
2,8,2,12,14,0,7,15,6,0
2,12,0,12,14,0,4,15,3,0
2,11,0,13,14,0,3,16,5,0
2,10,0,13,14,0,0,16,3,0
2,13,2,14,9,5,8,0,20,1
2,12,0,12,14,8,10,4,15,0
2,9,3,13,14,7,7,8,12,0
2,9,0,12,14,0,7,16,10,0
2,11,0,12,14,0,6,14,14,0
2,19,2,13,4,11,9,0,20,0
2,15,0,14,13,7,11,0,18,0
2,15,0,11,14,3,17,5,15,2
2,11,0,10,14,8,13,12,12,0
2,12,0,13,14,6,17,5,20,0
2,12,0,7,14,2,14,12,12,3
2,9,0,14,14,1,14,10,16,0
2,5,2,12,14,6,13,0,22,0
2,8,3,11,14,4,14,2,19,0
2,8,3,17,14,0,12,16,0,0
2,9,0,19,14,0,4,9,12,0
2,9,1,16,14,0,9,13,8,0
2,10,0,12,14,11,12,13,4,0
2,12,0,6,14,12,12,8,14,0
2,14,0,8,14,5,10,6,14,0
2,10,0,13,14,0,3,8,11,0
2,10,0,13,14,0,1,7,11,0
2,8,0,12,14,0,1,7,13,0
2,11,0,11,14,0,0,3,13,0
2,12,0,8,14,0,0,1,17,0
2,11,0,10,14,0,0,6,17,0
2,4,0,9,14,0,0,7,14,0
2,9,0,5,13,1,0,0,20,1
2,8,0,7,14,0,0,6,13,0
2,12,0,7,14,0,8,13,7,0
2,11,0,10,14,0,10,14,3,0
2,12,0,7,14,0,8,16,1,0
2,9,1,14,14,0,5,17,3,0
2,8,0,8,14,0,0,10,7,0
2,12,0,7,14,0,0,7,14,4
2,12,0,7,14,0,0,15,6,0
2,12,0,12,14,0,0,12,6,0
2,10,0,14,14,0,0,10,10,0
2,8,0,12,14,0,0,13,9,0
2,17,2,8,14,0,9,10,14,0
2,16,2,9,14,0,8,7,17,1
2,16,1,11,14,0,9,9,13,0
2,13,0,6,14,0,6,20,2,0
2,11,0,5,14,0,6,18,7,0
2,12,0,5,14,0,10,19,5,0
2,8,0,12,14,0,8,15,7,0
2,11,0,13,14,0,3,17,3,0
2,11,0,10,14,0,4,17,2,0
2,10,0,17,14,0,7,16,5,0
3,8,24,9,3,0,16,12,14,1
3,0,18,0,8,5,19,9,14,7
3,2,8,0,11,14,19,6,14,8
3,10,29,6,12,1,15,6,14,7
3,13,27,7,10,0,14,1,14,7
3,15,24,10,8,0,14,0,14,7
3,6,27,0,12,1,18,8,14,8
3,12,19,5,5,0,16,12,14,8
3,9,23,5,4,0,15,12,14,7
3,14,27,8,6,0,15,7,14,6
3,13,28,10,6,0,14,6,14,6
3,14,28,9,4,0,15,6,14,5
3,10,20,7,0,0,14,11,14,3
3,5,21,6,2,0,15,12,14,7
3,10,18,4,8,0,15,2,14,7
3,8,33,7,11,5,16,10,14,8
3,15,38,14,4,0,14,7,14,7
3,19,35,15,2,0,15,8,14,4
3,2,33,13,12,2,15,12,14,1
3,2,26,10,8,14,13,11,14,0
3,10,33,13,1,0,15,11,15,2
3,6,18,0,13,4,18,0,11,11
3,14,19,6,3,0,14,0,14,10
3,7,22,5,6,0,15,4,14,8
3,20,14,0,12,14,18,6,14,9
3,14,8,0,13,14,18,3,14,9
3,12,22,5,13,9,18,0,12,9
3,13,24,10,0,0,15,4,14,4
3,8,27,14,0,4,13,11,10,0
3,3,29,13,0,4,12,11,10,0
3,13,18,9,2,0,14,0,6,10
3,13,14,1,12,14,18,6,14,8
3,10,25,4,10,6,18,10,14,6
3,10,16,0,11,14,19,2,14,9
3,9,28,1,6,0,16,0,8,7
3,9,28,5,3,0,17,0,13,5
3,8,28,5,1,0,16,0,13,5
3,0,11,0,11,14,18,6,14,9
3,1,20,0,11,3,18,1,14,11
3,0,13,0,10,14,17,3,14,11
3,7,4,0,11,14,16,7,14,8
3,2,10,0,11,12,21,8,14,4
3,0,7,0,7,14,17,9,14,8
3,20,16,5,4,0,16,0,12,12
3,12,20,7,0,0,14,1,14,12
3,10,14,8,7,0,14,3,14,1
3,6,19,11,7,0,15,3,14,1
3,0,12,0,11,13,17,0,6,8
3,7,16,1,11,4,17,0,10,8
3,0,9,0,11,14,15,0,13,12
3,7,16,4,9,0,15,0,14,9
3,11,26,8,1,0,16,0,4,12
3,3,23,3,8,1,19,0,4,12
3,2,9,0,11,14,16,0,4,13
3,11,23,8,0,0,15,0,14,5
3,9,21,9,3,0,14,0,14,6
3,3,18,5,13,1,15,0,9,5
3,2,20,6,10,0,15,0,14,5
3,7,15,8,7,0,15,0,11,3
3,22,25,6,0,0,14,0,11,6
4,7,15,0,5,13,0,17,18,13
4,0,18,0,8,5,19,9,14,7
4,1,18,0,5,14,0,14,15,13
4,1,15,0,11,27,5,11,16,12
4,2,13,0,11,28,5,13,15,13
4,6,11,0,9,27,2,11,14,16
4,13,19,1,0,14,1,13,14,12
4,0,8,0,10,24,0,16,15,12
4,0,12,9,0,23,16,12,15,13
4,1,18,3,9,21,0,16,22,11
4,1,22,11,4,20,3,18,16,13
4,3,18,0,9,20,0,17,14,13
4,7,19,0,8,14,0,16,17,12
4,4,10,0,11,22,0,14,17,13
4,17,16,0,13,20,0,11,15,12
4,12,29,1,11,24,0,9,16,13
4,10,23,0,13,24,0,10,15,13
4,4,26,3,12,25,0,10,14,14
4,3,25,8,10,23,0,12,8,15
4,4,18,7,5,27,8,11,20,14
4,1,6,0,14,20,0,12,14,12
4,6,16,7,8,15,3,13,13,13
4,1,6,0,13,24,0,12,14,12
4,10,9,0,13,27,5,14,20,12
4,5,12,2,10,34,4,15,12,11
4,10,11,1,15,32,1,13,15,15
4,25,12,0,0,14,0,13,18,13
4,2,19,0,13,21,0,7,18,13
4,8,23,2,6,14,0,13,15,13
4,0,5,0,6,31,5,12,12,11
4,5,19,12,0,18,3,12,13,12
4,7,16,0,1,16,1,13,19,13
4,0,5,0,10,22,0,17,17,12
4,0,7,0,12,23,8,20,19,13
4,0,7,0,7,23,10,14,19,13
4,6,8,0,12,29,3,12,13,11
4,0,13,0,8,28,7,11,11,11
4,0,13,0,12,26,3,13,15,11
4,0,5,0,15,27,6,14,15,12
4,6,18,3,8,14,2,16,14,13
4,0,8,2,5,27,2,14,16,10
4,0,4,2,3,24,8,11,17,12
4,0,16,13,0,10,7,10,14,10
4,0,5,2,8,22,20,12,19,12
4,0,11,0,12,17,0,8,23,12
4,1,7,0,11,24,3,13,18,9
4,0,9,0,13,22,4,10,19,12
4,0,6,0,12,23,9,12,19,13
4,4,16,0,10,13,1,17,14,12
4,0,10,2,13,18,0,14,15,13
4,4,20,2,9,21,5,14,8,9
4,17,16,0,0,14,0,17,15,13
4,11,18,6,0,14,1,19,14,12
4,15,24,8,0,12,6,18,16,12
4,2,15,6,7,23,4,15,16,20
4,5,24,13,0,11,6,12,17,17
4,10,24,2,1,14,0,16,18,13
4,0,11,0,7,28,5,11,17,10
4,0,13,0,9,27,0,11,15,10
4,0,5,1,1,26,10,10,14,12
5,9,23,5,7,26,13,22,14,14
5,0,20,5,14,30,9,20,12,12
5,0,17,7,6,32,11,24,17,15
5,6,25,8,10,26,20,24,11,15
5,20,14,5,25,14,16,27,2,17
5,7,24,3,13,23,18,31,0,15
5,12,22,3,11,26,9,21,8,11
5,12,23,3,9,26,11,21,7,12
5,4,24,8,14,27,17,19,16,10
5,21,17,6,14,14,20,17,9,17
5,13,22,10,0,25,35,19,10,14
5,12,26,7,0,22,30,15,18,18
5,8,25,5,11,26,16,25,6,12
5,8,25,0,8,26,17,21,18,15
5,13,24,5,11,25,14,22,14,5
5,19,7,6,23,14,13,29,2,12
5,19,6,5,23,14,13,27,4,10
5,18,7,4,11,26,14,27,2,12
5,11,24,13,9,24,15,17,17,14
5,22,8,11,23,14,17,20,7,15
5,23,12,12,28,14,14,15,5,17
5,22,14,7,7,19,9,6,13,12
5,13,24,9,2,26,12,14,19,14
5,14,24,4,2,26,13,14,16,10
5,0,21,5,12,27,19,20,5,13
5,13,24,10,11,26,16,18,8,13
5,7,24,9,12,27,16,17,13,13
5,13,22,3,13,25,17,18,16,12
5,23,8,15,7,21,8,28,1,14
5,3,22,11,14,26,13,18,13,9
5,2,22,9,15,26,16,23,12,14
5,13,34,9,15,16,15,17,12,7
5,13,24,5,14,26,17,18,12,8
5,12,26,11,11,27,18,18,12,5
5,8,24,8,0,23,16,16,21,17
5,5,25,10,0,21,14,17,24,17
5,4,22,11,6,26,12,19,23,17
5,9,19,2,15,22,18,29,0,17
5,15,16,0,16,20,16,23,0,14
5,22,8,0,24,14,10,25,1,13
5,13,23,3,9,26,4,17,12,11
5,12,23,6,10,27,3,20,11,10
5,16,22,5,6,26,4,22,13,14
5,4,24,3,11,27,14,22,11,18
5,7,23,4,12,26,8,22,10,16
5,6,23,0,14,26,15,21,13,16
5,2,25,10,15,26,15,12,16,10
5,5,24,10,14,26,14,17,13,10
5,2,24,7,13,26,16,16,11,11
5,13,24,5,10,26,16,18,16,15
5,9,24,3,15,25,17,18,17,15
5,13,26,10,13,27,17,19,13,11
5,11,27,6,13,26,21,21,14,11
5,10,25,9,15,26,16,15,15,10
5,14,20,6,8,26,4,17,16,6
5,12,23,5,4,26,5,14,16,8
5,12,24,7,7,27,5,16,15,8
5,11,27,9,4,26,4,17,13,10
5,16,22,4,9,26,7,18,11,13
5,9,23,8,10,27,8,20,11,13
6,9,19,15,19,0,14,11,5,8
6,11,19,16,14,0,14,12,13,7
6,10,22,16,14,0,14,7,11,3
6,13,22,6,11,17,15,9,17,0
6,13,27,6,5,9,22,9,14,5
6,14,23,6,6,22,6,11,15,0
6,9,21,4,10,14,0,0,20,0
6,12,20,13,13,5,9,0,20,0
6,12,20,14,12,12,2,6,13,0
6,6,24,6,13,15,4,13,13,0
6,13,16,5,14,14,7,13,13,0
6,12,18,6,14,14,6,12,15,0
6,8,23,12,14,0,14,4,5,15
6,10,22,12,14,0,14,7,3,15
6,10,22,14,14,0,14,8,4,15
6,13,22,2,7,10,13,0,13,0
6,12,22,4,7,9,13,0,13,0
6,13,23,7,10,9,9,6,8,0
6,23,14,5,14,14,0,7,13,0
6,16,16,1,16,14,5,12,15,0
6,22,11,3,14,14,7,12,12,0
6,15,14,8,21,0,14,13,0,18
6,7,23,9,10,10,14,9,0,16
6,10,23,8,3,12,14,11,0,19
6,13,22,8,14,3,11,3,0,16
6,16,22,12,14,0,15,2,4,11
6,15,21,8,14,0,18,0,11,5
6,10,24,4,4,19,0,4,10,0
6,11,16,4,14,16,21,9,16,1
6,14,13,6,21,10,23,9,15,0
6,16,22,6,14,5,24,7,14,0
6,22,16,6,14,14,0,12,4,0
6,19,14,9,14,5,9,11,7,0
6,18,13,8,14,14,5,13,13,0
6,16,20,11,7,3,11,0,13,0
6,12,21,12,4,0,14,0,13,0
6,13,23,11,7,5,14,0,7,5
6,12,24,5,0,8,14,2,14,5
6,12,22,7,6,3,15,0,13,5
6,12,22,7,4,9,13,0,6,9
6,12,19,7,9,14,1,10,11,0
6,12,20,7,5,14,0,10,13,0
6,10,25,6,4,11,5,12,11,0
6,13,22,16,0,5,16,0,14,8
6,14,25,12,0,11,9,9,11,0
6,15,29,9,0,14,1,9,11,0
6,12,26,8,4,3,14,0,10,2
6,12,25,12,0,0,14,0,12,1
6,12,23,11,0,1,14,0,10,4
6,12,23,9,11,15,0,7,10,0
6,12,20,4,7,18,5,2,13,0
6,13,23,5,10,4,14,1,13,0
6,13,22,6,6,14,8,4,13,0
6,13,21,8,3,15,8,2,13,0
6,16,18,8,2,14,6,9,8,0
6,12,22,9,6,1,14,0,0,13
6,14,23,5,7,2,12,0,13,0
6,13,24,10,6,1,14,0,0,13
6,13,24,6,6,6,16,7,15,4
6,11,23,8,10,2,16,18,14,6
7,7,23,15,6,31,9,22,16,8
7,14,18,4,19,26,0,18,14,12
7,14,13,5,14,31,0,14,14,10
7,5,36,9,15,18,2,18,14,12
7,26,28,0,9,15,0,19,14,13
7,9,34,3,12,17,0,18,14,13
7,16,27,3,13,28,18,16,17,10
7,6,27,6,14,35,17,18,14,12
7,7,22,6,13,36,14,15,14,10
7,12,26,16,18,26,11,19,14,12
7,10,28,15,13,28,9,22,14,12
7,11,28,19,9,27,7,23,14,7
7,15,20,8,4,16,13,18,14,6
7,11,24,5,6,15,11,19,7,1
7,13,23,7,9,14,12,18,5,0
7,7,24,15,18,17,8,10,12,0
7,8,25,20,17,15,14,6,14,5
7,8,22,14,14,18,14,7,14,5
7,18,23,2,20,31,5,22,14,11
7,16,23,2,16,34,7,17,14,13
7,9,27,9,18,35,12,20,14,6
7,21,31,4,16,18,16,10,14,11
7,21,36,11,16,17,18,13,14,6
7,15,27,7,15,23,15,14,14,9
7,15,22,6,10,7,13,0,12,10
7,13,22,4,15,14,10,0,14,10
7,17,16,1,12,16,0,1,14,11
7,14,26,14,16,32,3,20,14,1
7,10,29,15,13,34,6,17,14,5
7,8,25,15,16,35,4,23,14,12
7,9,28,20,13,25,18,18,14,6
7,9,29,2,19,34,15,15,14,4
7,10,25,3,15,36,13,16,14,4
7,9,25,5,23,30,20,18,14,1
7,7,23,11,15,31,9,15,14,9
7,4,24,12,16,30,4,10,14,10
7,5,25,9,14,28,5,6,14,12
7,15,20,10,12,31,15,17,14,5
7,15,25,14,13,26,9,19,14,7
7,12,26,15,5,24,18,12,15,10
7,14,19,11,6,23,13,11,15,3
7,9,27,20,14,33,1,12,14,11
7,3,28,18,11,27,4,9,17,6
7,16,31,1,5,18,1,7,15,13
7,12,27,5,2,12,6,13,14,13
7,8,31,4,1,8,8,13,14,12
7,12,24,12,8,23,21,0,21,3
7,13,26,10,13,28,16,11,12,9
7,13,25,13,10,27,25,12,15,10
7,3,25,21,21,29,8,23,13,0
7,3,26,11,15,26,4,6,24,11
7,6,23,1,16,26,4,12,18,11
7,6,24,20,5,19,9,12,14,13
7,10,24,21,15,34,7,21,13,0
7,13,19,13,8,20,4,0,13,10
7,13,25,19,5,20,5,2,13,4
7,13,27,19,7,21,2,1,12,9
7,15,23,8,11,12,9,0,9,6
7,8,20,10,12,19,8,0,4,11
7,15,25,7,13,17,5,0,6,12
8,0,11,3,16,3,0,2,14,11
8,0,14,4,18,0,0,5,14,10
8,0,12,5,20,3,0,0,13,11
8,0,12,3,14,2,0,11,14,13
8,7,14,2,19,0,0,2,14,13
8,6,14,10,19,4,0,0,10,13
8,0,12,3,18,2,0,4,14,12
8,0,9,12,14,5,0,6,14,4
8,0,12,11,21,2,0,2,14,10
8,0,12,11,21,2,0,2,14,10
8,0,8,5,20,6,0,3,14,11
8,11,28,19,9,27,7,23,14,7
8,1,15,0,22,1,0,0,13,12
8,0,11,3,21,3,0,0,14,13
8,0,7,10,21,8,0,0,13,7
8,0,14,3,19,0,0,2,14,13
8,2,14,0,19,0,0,0,14,13
8,0,8,11,16,6,0,4,14,8
8,0,14,7,19,5,0,0,9,9
8,0,13,2,21,3,0,0,12,12
8,0,10,7,17,5,0,0,13,10
8,0,7,7,18,7,0,3,14,13
8,0,4,11,19,10,0,0,14,7
8,0,7,10,22,8,0,0,13,6
8,0,5,8,15,9,0,6,14,10
8,0,6,10,19,8,0,3,14,10
8,0,9,11,21,8,0,0,11,11
8,0,12,0,17,2,0,0,13,10
8,0,18,1,14,2,0,10,14,11
8,0,18,7,13,4,0,9,14,11
8,0,17,2,15,2,0,6,14,12
8,0,7,11,20,7,0,3,15,1
8,0,9,10,18,5,0,3,14,10
8,0,11,12,22,7,0,0,10,9
8,0,9,9,20,7,0,0,12,8
8,0,13,11,21,4,0,0,11,9
8,0,10,9,16,8,0,0,10,11
8,0,12,5,19,2,0,0,14,12
8,0,10,8,19,4,0,2,14,12
8,0,9,7,19,5,0,2,14,10
8,0,3,11,7,11,0,16,14,7
8,0,8,8,16,6,0,9,14,13
8,0,7,12,18,7,0,7,14,13
8,5,9,0,12,4,0,0,10,9
8,1,17,1,16,3,0,0,11,11
8,1,14,0,21,0,0,4,14,12
8,0,10,9,22,9,0,0,9,13
8,0,13,4,24,3,0,0,12,12
8,0,10,7,20,4,0,1,14,13
8,0,14,4,21,2,0,0,12,12
8,0,5,13,16,9,0,3,14,10
8,2,14,3,21,1,0,0,13,13
8,9,13,0,14,4,0,0,10,11
8,0,7,10,15,7,0,8,14,9
8,2,14,2,20,3,0,0,11,12
8,1,14,5,20,0,0,0,14,13
8,4,14,11,17,4,0,0,10,12
8,1,12,0,20,0,0,3,14,12
8,0,6,8,16,8,0,9,14,11
8,0,6,12,16,8,0,5,14,8
9,13,8,18,14,0,14,16,3,7
9,11,6,16,15,23,5,16,12,0
9,11,8,16,16,6,14,15,14,0
9,11,8,21,14,0,14,21,0,9
9,12,11,10,14,0,25,22,8,2
9,9,17,18,18,0,16,17,16,1
9,10,18,16,22,0,14,9,11,2
9,8,13,22,16,10,6,16,13,0
9,13,10,21,14,1,13,18,13,0
9,11,10,22,15,0,14,8,13,0
9,10,8,23,14,0,14,15,11,2
9,10,16,18,14,5,9,10,12,0
9,10,15,21,14,6,8,13,11,0
9,12,16,19,14,1,13,13,9,0
9,12,1,8,14,8,24,10,0,11
9,12,1,7,14,8,25,13,0,12
9,10,7,23,14,0,14,21,5,5
9,7,4,22,14,0,14,11,9,7
9,9,3,23,14,5,14,19,10,7
9,12,12,6,14,25,5,18,13,0
9,10,19,6,14,20,5,17,12,0
9,14,13,0,14,24,13,17,11,0
9,14,19,21,17,4,14,15,6,9
9,14,10,21,21,9,14,17,13,0
9,11,5,22,14,7,14,14,0,11
9,11,10,19,14,0,14,17,0,5
9,12,14,18,14,0,14,11,1,6
9,12,14,21,14,0,14,17,1,2
9,12,13,21,14,0,14,19,1,11
9,12,4,21,14,8,14,18,6,7
9,12,0,12,14,12,22,18,11,1
9,6,28,13,21,0,14,6,15,0
9,8,17,20,17,3,14,14,3,10
9,13,27,15,23,9,7,8,6,7
9,6,14,0,19,26,11,18,13,0
9,7,17,5,18,25,5,14,13,0
9,11,16,4,19,26,12,11,15,0
9,10,9,21,16,0,14,15,2,11
9,10,0,17,14,8,18,15,3,9
9,11,0,14,14,8,24,16,9,4
9,12,2,9,14,3,25,19,0,10
9,12,4,8,14,5,25,19,7,2
9,11,4,8,14,2,26,23,0,7
9,13,8,21,14,0,14,20,0,11
9,12,0,12,14,7,24,17,6,4
9,11,0,9,14,10,26,16,10,2
9,13,11,23,20,2,14,23,4,7
9,11,8,23,17,6,14,23,0,11
9,11,6,22,18,1,13,23,4,6
9,11,14,22,14,13,1,10,13,0
9,12,11,22,14,2,12,12,7,0
9,12,21,16,14,0,14,18,0,13
9,10,16,19,14,0,14,20,1,10
9,11,19,20,14,0,14,20,5,6
9,9,6,23,14,1,14,14,8,6
9,11,9,20,14,0,14,14,5,7
9,11,8,22,14,0,14,13,7,7
9,12,14,11,14,7,13,15,0,10
9,12,19,13,14,18,0,16,10,0
9,10,19,13,14,19,0,19,13,0
10,13,19,3,0,0,0,14,14,12
10,7,14,13,0,0,0,14,14,12
10,7,14,15,0,0,0,14,14,12
10,16,17,2,0,0,0,12,14,13
10,14,17,3,0,0,0,12,14,10
10,9,19,4,0,0,0,13,14,13
10,6,14,13,1,0,0,17,14,11
10,3,14,10,0,0,0,18,14,11
10,5,14,13,0,0,0,18,14,11
10,4,14,9,0,0,0,13,14,11
10,3,14,12,0,0,0,12,14,9
10,6,14,13,0,0,0,12,14,11
10,12,14,4,0,0,0,12,14,11
10,9,14,10,0,5,3,12,14,12
10,9,15,14,0,1,0,14,14,10
10,8,16,14,0,1,0,12,14,12
10,12,20,7,2,6,0,11,14,8
10,12,22,7,1,5,0,13,14,9
10,13,25,14,0,7,0,14,14,9
10,11,14,9,0,0,0,11,14,11
10,12,14,12,0,0,0,10,14,11
10,7,14,8,0,0,0,12,14,10
10,10,19,2,0,4,0,17,14,11
10,9,21,5,0,2,0,15,14,10
10,6,20,3,0,1,0,18,14,10
10,10,14,14,0,0,0,14,14,12
10,12,14,8,0,0,0,15,14,12
10,11,14,14,0,0,0,14,14,10
10,13,14,18,0,0,0,13,14,2
10,13,14,16,0,0,0,7,14,5
10,13,14,21,0,0,0,12,14,1
10,6,23,8,0,2,0,12,14,11
10,8,20,3,0,0,0,13,14,11
10,12,17,5,1,0,0,15,14,10
10,6,20,12,0,0,0,17,14,10
10,8,14,16,0,0,0,15,14,7
10,12,15,18,0,0,0,18,14,11
10,12,14,10,0,0,0,9,14,11
10,10,14,10,0,0,0,12,14,13
10,12,14,14,0,0,0,11,14,9
10,8,14,3,0,0,0,15,14,11
10,12,14,12,0,0,0,11,14,12
10,7,14,21,2,0,0,20,14,11
10,11,16,10,4,2,0,18,14,12
10,1,20,4,9,0,0,21,14,13
10,10,14,12,0,0,0,12,14,13
10,12,14,16,0,0,0,7,14,2
10,12,14,16,0,0,0,7,14,2
10,12,14,17,0,0,0,11,14,9
10,13,14,19,0,0,0,10,14,9
10,9,14,11,0,0,0,13,14,13
10,10,14,13,0,0,4,14,14,13
10,8,14,22,4,0,8,6,14,9
10,1,14,21,11,0,7,7,14,9
10,10,14,20,3,0,7,9,14,10
10,13,23,7,0,0,3,12,14,10
10,12,18,12,0,3,4,16,14,3
10,13,14,17,0,0,0,7,14,6
10,14,14,17,0,0,0,12,14,11
10,7,14,18,0,0,0,12,14,13
11,17,19,0,0,7,10,11,14,11
11,13,20,9,10,22,9,17,14,7
11,13,26,12,8,24,4,17,14,11
11,10,21,11,10,26,1,18,14,14
11,6,24,9,8,16,18,20,14,4
11,8,24,13,10,16,11,18,14,8
11,8,25,13,10,14,18,20,14,6
11,10,24,2,8,2,11,21,14,1
11,0,25,8,6,0,9,20,13,0
11,2,26,3,9,0,11,20,14,6
11,3,24,12,10,1,11,11,14,4
11,2,25,14,4,0,10,12,14,0
11,2,21,18,4,0,0,11,14,4
11,3,15,13,17,31,0,19,14,11
11,5,17,12,16,28,0,19,14,5
11,5,16,12,18,30,0,18,14,7
11,14,18,1,3,8,7,12,14,12
11,11,19,4,4,10,4,13,14,7
11,11,20,1,4,8,6,13,14,8
11,0,22,6,14,25,0,17,18,11
11,0,21,12,12,21,4,13,19,10
11,8,23,12,13,24,0,14,18,11
11,4,25,4,11,16,19,13,14,5
11,0,21,8,13,18,17,12,14,12
11,3,24,13,11,18,10,14,14,5
11,2,25,8,20,19,14,19,15,5
11,0,23,11,16,26,15,23,15,2
11,0,21,10,15,26,16,23,13,1
11,4,24,12,8,6,8,12,14,7
11,9,24,13,17,23,4,15,13,0
11,4,24,12,14,15,9,18,14,10
11,12,26,10,5,14,21,15,14,7
11,12,24,10,10,21,6,16,14,2
11,5,21,11,16,28,0,19,12,0
11,12,23,9,11,15,13,16,14,10
11,11,22,8,0,17,7,7,14,12
11,12,22,3,0,19,0,0,16,12
11,6,24,10,11,16,19,14,14,9
11,2,23,11,16,21,4,18,14,6
11,10,24,12,5,20,10,19,14,5
11,10,22,12,3,20,0,11,14,9
11,2,24,8,8,22,0,19,14,12
11,2,23,12,15,20,0,20,14,12
11,14,21,3,0,7,8,8,14,13
11,10,25,10,0,2,11,12,14,13
11,19,7,0,5,14,6,0,14,10
11,15,8,0,9,9,0,0,13,13
11,12,15,0,7,15,0,0,14,12
11,4,24,2,0,0,9,13,14,13
11,5,24,3,3,0,10,13,14,12
11,1,23,4,2,2,12,13,14,12
11,2,24,12,11,14,8,7,20,8
11,3,25,5,13,12,0,14,14,12
11,1,23,12,12,18,0,12,17,11
11,3,24,11,8,2,11,11,14,4
11,3,24,12,10,9,5,13,12,2
11,7,24,12,4,11,3,17,8,2
11,16,19,0,3,7,11,0,10,7
11,14,19,4,6,8,8,0,5,11
11,17,17,3,4,11,7,0,10,12
12,12,0,0,14,0,0,12,14,10
12,11,0,0,14,0,0,15,14,10
12,12,0,0,14,0,0,14,14,11
12,11,0,0,14,0,0,16,14,11
12,12,0,0,14,0,0,14,14,11
12,12,0,0,14,0,0,15,14,12
12,10,0,0,14,0,0,10,14,11
12,12,0,0,14,0,0,12,14,12
12,10,0,0,14,0,0,12,14,11
12,13,0,0,14,0,0,15,14,12
12,14,0,0,14,0,0,14,14,13
12,15,0,0,14,0,2,13,14,11
12,12,0,0,14,0,0,13,14,12
12,12,0,0,14,0,0,17,14,12
12,11,0,0,14,0,4,16,14,8
12,11,0,0,14,0,0,20,14,11
12,12,0,0,14,0,0,18,14,13
12,12,0,0,14,0,0,19,14,12
12,10,0,0,14,0,0,9,14,11
12,11,0,0,14,0,0,10,14,11
12,11,0,0,14,0,0,11,14,9
12,11,0,0,14,0,0,10,14,12
12,10,0,0,14,0,0,12,14,12
12,11,0,0,14,0,0,9,14,12
12,11,0,0,14,0,0,7,14,13
12,11,0,0,14,0,0,7,14,13
12,11,0,0,14,0,0,10,14,12
12,11,0,0,14,0,0,13,14,10
12,11,0,0,14,0,0,13,14,11
12,11,0,0,14,0,0,14,14,10
12,10,0,0,14,0,0,12,14,10
12,10,0,0,14,0,0,13,14,11
12,11,0,0,14,0,3,17,14,7
12,12,0,0,14,0,0,15,14,12
12,15,0,0,14,0,0,17,14,12
12,15,0,0,14,0,0,14,14,12
12,14,0,0,14,0,0,13,14,10
12,12,0,0,14,0,0,17,14,10
12,11,0,0,14,0,0,17,14,12
12,11,0,0,14,0,0,15,14,12
